rec_id,depname,altname,includes,cntrycd,country,stprov,latdeg,latmin,latsec,latitude,londeg,lonmin,lonsec,longitude,deptype,discdate,startdate,oreton,cugrd,zngrd,pbgrd,augrd,aggrd,stringer,comments,depage,agemy,ore_area,ore_a,ore_b,alter_area,alter_a,alter_b,geochem,geochem_a,geochem_b,geophys,geophys_a,geophys_b,cover,lithotect,postmindef,meta_grade,synminint,postminint,syndepctrl
924,"Phelps Dodge","La Gauchetiere",,CNQU,Canada,Quebec,49,45,35,49.7597222222222,-78,-8,-41,-78.1447222222222,Bimodal-Mafic,1974,,1.54,1.1,4.9,0,0,17,no,"Massive, 0.01 km thickness. Tholeiitic.",Archean,2730,,0.27,0.12,,0.2,0.03,,,,,,,25,"Bimodal-mafic in oceanic arc",yes,"middle greenschist",yes,yes,stratigraphic
925,"Pilleys Island",,"Old Mine, Henerson, Bull Road",CNNF,Canada,Newfoundland,49,30,31,49.5086111111111,-55,-43,-7,-55.7186111111111,Felsic,1875,1889,2.06,1.23,0,0,0,0,no,"Massive, 0.01 km thickness. Lenses and pods. Fault cuts off deposit. Mature island arc (calc-alkaline).",Ordovician,471,,0.31,0.15,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",yes,sub-greenschist,,,stratigraphic
926,"Pine Bay",,,CNMN,Canada,Manitoba,54,45,56,54.7655555555556,-101,-37,-3,-101.6175,Bimodal-Mafic,1967,,1.36,1.3,0,0,0,0,no,"Massive. Beneath Sourdough Bay in Athapapuskow Lake.",Proterozoic,1800,,0.182,,,,,,,,,,,1,"Bimodal-mafic in oceanic arc",,,,,stratigraphic
927,Puray,"Montalban, Piray",,PLPN,Philippines,Rizal,14,46,0,14.7666666666667,121,12,0,121.2,Bimodal-Mafic,<1974,,0.15,2,0,0,0,0,no,"Disseminations, silicified breccia.",Eocene-Pliocene,20,,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"lower greenschist",no,yes,"stratigraphic, breccia zones"
928,Petra,,,CYPS,Cyprus,,34,47,41,34.7947222222222,33,16,7,33.2686111111111,Mafic,1953,1953,0.26,2,0,0,0,0,no,"Massive, pipe-shape, 300 m long, 35 m diameter.",Cretaceous,100,,0.3,0.035,,,,,,,,,,50,"Mafic in midoceanic ridge",,,no,yes,stratigraphic
929,"Point Leamington",,,CNNF,Canada,Newfoundland,49,16,48,49.28,-55,-37,-48,-55.63,Bimodal-Mafic,1974,,16.56,0.5,2,0,0,0,no,"Massive, lenticular, dissemination beneath. 0.04 km thickness. Resource 13.8 million t @ 0.48% Cu, 1.92% Zn, 18 g/t Ag, 0.9 g/t Au, not fully explored.",Ordovician,470,,0.4,0.3,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,greenschist,yes,,stratigraphic
930,Poirier,,,CNQU,Canada,Quebec,49,26,43,49.4452777777778,-78,-23,-3,-78.3841666666667,Bimodal-Mafic,1960,1965,,,,,,,no,"Massive, dissemination, lenses. Main, West, East, Q Zone. Resource 6.4 million t @ 1.62% Cu, 1.76% Zn, 8.5 g/t Ag. Ore is open at depth.",Archean,2728,,,,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,,yes,yes,"stratigraphic along rim of caldera"
931,"Port Aux Moines",,,FRNC,France,,48,16,49,48.2802777777778,2,56,37,2.94361111111111,Bimodal-Mafic,1976,,2.5,0.71,9.5,2.1,0,115,yes,"Massive, dissemination, stockwork, vein, 0.15 km thickness.","Lower Devonian",400,,0.35,0.3,,,,,,,,,,,"Bimodal-mafic in epicontinental arc",yes,greenschist,,yes,stratigraphic
932,"Pot Lake",,,CNMN,Canada,Manitoba,54,46,48,54.78,-100,-10,-54,-100.181666666667,Bimodal-Mafic,1945,,0.1,1.43,4.5,0,0.38,18.9,no,"Massive lenses. Extends down to 243 m depth.",Proterozoic,1800,,0.061,0.002,,,,,,,,,,,"Bimodal-mafic in oceanic arc",,greenschist,,,stratigraphic
933,Potter,"Centre Hill",,CNON,Canada,Ontario,48,36,0,48.6,-80,-12,-43,-80.2119444444444,Mafic,1952,1967,,,,,,,no,"Massive and disseminated masses. Exposed at surface. Dips 70?, extending 700 m depth, 1-3 m thick, 40-100 m long. Production plus reserves 0.544 million t @ 2.05% Cu, 1.67% Zn, 1 g/t Au, 68 g/t Ag, but deposit is open at depth.",Archean,2715,,0.36,0.006,,,,,,,,,,0,"Mafic in primitive oceanic backarc",yes,amphibolite,yes,yes,"stratigraphic contact between schist and gneiss"
934,Price,"Buttle Lake",,CNBC,Canada,"British Columbia",49,33,44,49.5622222222222,-125,-34,-37,-125.576944444444,Felsic,1970,,0.19,1.4,10.4,1.3,1.5,66,no,"Massive, 2 horizons.","Middle Devonian",370,,0.5,,,,,,,,,,,100,"Bimodal-felsic in epicontinental arc",yes,greenschist,yes,yes,stratigraphic
935,Pyhasalmi,Ruotanen,,FNLD,Finland,,63,39,32,63.6588888888889,26,2,33,26.0425,Felsic,1958,1962,75.7,0.9,1.9,0,0.4,14,yes,"Massive, banded, dissemination, lens, 0.08 km thickness. 1909 +/- 27 Ma (Pb-Pb for ore galena). Remobilization of mineralization into fractures. Disseminated ore shows breccia structure, interpreted as stringer zone. 37% S, 4.9% BaO. Calc-alkaline, mature island arc. Low K rhyolite.",Proterozoic,1909,,0.65,0.075,,,,,,,,,,2.5,"Bimodal-felsic in epicontinental arc",yes,"upper amphibolite",no,yes,stratigraphic
936,Pyriton,,,USAL,"United States",Alabama,33,21,39,33.3608333333333,-85,-50,-17,-85.8380555555556,Bimodal-Mafic,>1850,1850s,2.75,1.2,0.5,0.05,0.72,5.5,no,"Massive, dissemination, tabular lenses, 1.5-6 m thickness, avg. 2 m. 320 m down-dip length. Tholeiitic mafic, back arc basin.","Early-Middle Devonian",390,,2.5,0.32,,,,"Enriched in Mg and Mn",,,,,,0,"Bimodal-mafic in epicontinental arc",yes,"lower greenschist",no,yes,stratigraphic
937,"Que River",,,AUTS,Australia,Tasmania,-41,-35,-52,-41.5977777777778,145,41,47,145.696388888889,Felsic,1974,1981,6,0.4,12.5,7,3.4,171,yes,"Massive, 0.03 km thickness, 5 sub-parallel lenses, P/Q, P North, S, P West, N lens. 700 m long, 250 m wide, 150 m depth, avg. 10 m width. Stockwork and stringer in eastern lens. Extensional basin in an arc-continental collision zone.",Cambrian,502,,0.7,0.26,,3,0.5,,,,,,,75,"Siliciclastic-felsic in mature epicontinental arc",yes,"sub-greenschist (prehnite-pumpellyite)",no,yes,stratigraphic
938,"Quebec Manitou",,,CNQU,Canada,Quebec,48,5,44,48.0955555555556,-77,-35,-1,-77.5836111111111,Felsic,1965,,0.69,1.26,0,0,3.4,171,yes,"Massive en echelon lenses, dissemination, stringer.",Archean,2704,,0.540,,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,yes,yes,stratigraphic
939,"Queen of Bronze",,,USOR,"United States",Oregon,42,3,2,42.0505555555556,-123,-35,-58,-123.599444444444,Mafic,1862,1904,0.03,8.3,0,0,4.46,5.48,no,"Massive, 0.02 km thickness, pods, wedges, tabular lenses. Ocean crust ophiolite.",Paleozoic-Triassic,300,,0.18,0.11,,,,,,,,,,0,"Mafic in primitive oceanic backarc",,,yes,no,stratigraphic
940,"Radiore E","Radiore #2",,CNQU,Canada,Quebec,49,44,38,49.7438888888889,-77,-33,-18,-77.555,Bimodal-Mafic,1959,1979,0.14,1.57,1.34,0,0.31,8.57,no,"Massive tabular lens, dissemination, stockwork. Tholeiitic, calc-alkaline.",Archean,2725,,0.12,0.005,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"greenschist-lower amphibolite",no,yes,"stratigraphic contact"
941,"Rail Lake","Rail Zone",,CNMN,Canada,Manitoba,54,44,54,54.7483333333333,-100,-35,-30,-100.591666666667,Bimodal-Mafic,1958,,,,,,,,no,"Massive, single lens 1.6 m wide, appears to be in a shear zone. Resource 0.359 million t @ 3.54% Cu, 0.9% Zn, 0.48 g/t Au, 8.22 g/t Ag, open along strike. Recent drilling has intersected extension of ore 300 m along strike.",Proterozoic,1800,,0.5,0.002,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,greenschist,no,yes,stratigraphic
942,Rakkejaur,,,SWDN,Sweden,,64,8,32,64.1422222222222,19,9,33,19.1591666666667,Felsic,<1950,1950,15.4,0.3,2.3,0,1,45,no,Massive.,Proterozoic,1950,0.02,0.55,0.32,,,,,,,,,,,"Bimodal-felsic in epicontinental arc",,greenschist,,,stratigraphic
943,Rambler-Main,"Main Mine",,CNNF,Canada,Newfoundland,49,52,50,49.8805555555556,-56,-5,-45,-56.0958333333333,Bimodal-Mafic,1903,1966,0.96,1.38,1.99,0,6.3,30.7,yes,"Massive, en echelon lenses, dissemination, stringer, 0.04 km thickness. Diorite intrusion. Ensimatic island arc.",Ordovician,441,,1,0.13,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,greenschist,no,yes,stratigraphic
944,Ramsay,Quandt,,CNSK,Canada,Saskatchewan,54,44,17,54.7380555555556,-102,-45,-5,-102.751388888889,Bimodal-Mafic,1954,,,,,,,,yes,"7 zones. Lens plunges SE parallel to plunge of folds, 1 m thick.Massive, disseminations, stringers. Surface gossans.  Resource 0.74 million t @ 2.16% Cu, 1.77% Zn, 0.1 g/t Au, 6.9 g/t Ag, open at depth.",Proterozoic,1800,,0.26,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,granulite,no,yes,"conformable shear zone in gneiss"
945,Rävliden,,,SWDN,Sweden,,65,3,48,65.0633333333333,18,28,39,18.4775,Felsic,1935,1936,1.94,1.9,3.1,0.65,0.6,67,no,"Massive linear bodies. 22% S. Age 1900-1825.",Proterozoic,1900,0.00179,,,,,,,,,,,,,"Bimodal-felsic in epicontinental arc",,greenschist,,,stratigraphic
946,Rävlidmyran,,,SWDN,Sweden,,65,4,42,65.0783333333333,18,28,22,18.4727777777778,Felsic,1921,1953,7.5,1.2,3.7,0.5,0.9,55,no,"Massive, dissemination. Sture orebody in northern zone, 4 orebodies in southern zone. Age 1900-1825.",Proterozoic,1900,0.007,,,,,,,,,,,,,"Bimodal-felsic in epicontinental arc",,greenschist,,,"transition zone between Phyllite Group black shale(?)  and Volcanic Group (quartz keratophyre tuff)."
947,Rosebery-Read,,"Rosebery, Read, K Lens",AUTS,Australia,Tasmania,-41,-46,-25,-41.7736111111111,145,32,24,145.54,Felsic,1893,1896,28.29,0.6,14.3,4.3,2.4,145,no,"Massive podiform to tabular, semi-massive, disseminated, 16 orebodies A through T, 0.04 km thickness, 1.3 km down dip. Gossan present. Extensional basin in an arc-continental collision zone.",Cambrian,502,,2.0,0.75,,2.4,0.4,"enriched Mg, Mn, Rb, K, H20, Fe, Ba; depleted Na, Sr, Ca",,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"lower to upper greenschist (albite-sericite-chlorite-epidote-rare biotite)",no,yes,stratigraphic
948,Redwing,,,CNBC,Canada,"British Columbia",55,22,50,55.3805555555556,-129,-53,-13,-129.886944444444,Mafic,1909,,0.18,2,2.7,0,1.2,86,no,"Disseminations, 2 lenticular zone.",Triassic-Jurassic,240,,,,,,,,,,,,,,"Pelite-mafic in mature oceanic backarc",yes,greenschist,no,yes,"stratigraphic, shear zone"
949,"Reed Lake",,,CNMN,Canada,Manitoba,54,38,13,54.6369444444444,-100,-32,-56,-100.548888888889,Bimodal-Mafic,1969,,,,,,,,no,"Massive, two parallel lenses (Red and Green zones), 3.4 and 7.9 m thick, 90 to 100 m strike length. Extends down to 549 m depth. Not exposed, beneath Reed Lake. Resource 1.24 million t @ 2.3% Cu, 0.2% Zn, 0.13 g/t Au, 3.22 g/t Ag or 1.36 million t @ 2.09% Cu, open to the west and at depth. Leonard (2007) reported andesite instead of basalt.",Proterozoic,1800,,,,,,,,,,,,,1,"Bimodal-mafic in oceanic arc",yes,,,,stratigraphic
950,Rendall-Jackman,,"Rendall, Jackman",CNNF,Canada,Newfoundland,49,33,47,49.5630555555556,-56,-10,-52,-56.1811111111111,Mafic,1900s,1900s,0.01,3.45,0,0,0,0,yes,"Massive lenses, dissemination, stringer.",Ordovician,470,0.01,0.259,0.061,,,,,,,,,,,"Mafic in primitive oceanic backarc",yes,greenschist,,,stratigraphic
951,Renstrom,,,SWDN,Sweden,,64,55,27,64.9241666666667,20,5,34,20.0927777777778,Felsic,1927,1952,9,0.8,6.5,1.5,2.8,155,no,"Massive, dissemination. 2 orebodies (600 m apart): Western and Eastern.",Proterozoic,1950,,,,,,,,,,,,,,"Bimodal-felsic in epicontinental arc",,,,,stratigraphic
952,Rieppe,Riehppegaisa,,NRWY,Norway,,69,42,25,69.7069444444444,21,36,0,21.6,Bimodal-Mafic,n.d,n.d,3,0.5,2,0,0,0,no,"Massive, dissemination, 2-20 m thick, 10% S. Marginal back-arc rift, ensimatic.",Cambrian-Ordovician,500,,,,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,amphibolite,no,yes,stratigraphic
953,"Rio Tinto",,"San Antonio, Cerro Colorado, Alfredo, Corta Atalaya, Planes, San Dionisio, Filon Norte, Filon Sur",SPAN,Spain,Huelva,37,42,15,37.7041666666667,-6,-35,-4,-6.58444444444444,Felsic,-1100,-1100,334.3,0.39,0.34,0.12,0.36,22,yes,"Massive lenses pyrite (0.03 km thickness), stringer zone of pyrite stockwork and chalcopyrite-pyrite-quartz-chlorite stockwork, chimney-shaped.","Upper Devonian-Lower Carboniferous",350,,3.81,0.9,,,,,,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"lower greenschist",yes,no,stratigraphic
954,"Rocky Turn",,,CNNB,Canada,"New Brunswick",47,37,54,47.6316666666667,-66,-4,-20,-66.0722222222222,Felsic,1956,,0.26,0.3,7,1.5,1.7,79,no,"Massive lens. No stringer zone.",Ordovician,445,,,,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,yes,no,stratigraphic
955,Rod,"Little Stall Lake","Rod 1, Rod 2",CNMN,Canada,Manitoba,54,51,33,54.8591666666667,-99,-54,-49,-99.9136111111111,Bimodal-Mafic,1956,1962,0.63,5.37,2.58,0,0.96,13.7,yes,"Massive lenses, Zones 1 and 2, down-plunge extension of Zone 1. Zone 1 thought to be a stringer zone for Zone 2. Island arc tholeiite.",Proterozoic,1800,,0.6,0.007,,,,,,,,,,30,"Bimodal-mafic in oceanic arc",yes,"middle amphibolite",yes,yes,stratigraphic
956,Rodhammeren,,,NRWY,Norway,,62,56,14,62.9372222222222,11,24,40,11.4111111111111,Bimodal-Mafic,1774,1777,,,,,,,yes,"Massive lens, irregular stringer, dissemination, 36% S, ruler shape. Marginal back-arc rift, ensimatic. Resource 0.9 million t @ 0.3% Cu, open at depth.",Ordovician,470,,,,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,"upper greenschist to amphibolite",,,"contact between quartz keratophyre and basalt flow."
957,Rodkleiv,,,NRWY,Norway,,59,19,0,59.3166666666667,5,15,0,5.25,Mafic,1900,1900,2.5,0.97,2.85,0,0,0,no,"Massive, dissemination, lense, 0.006 km thickness, 30% S. Marginal back-arc rift or ocean ridge axis (midocean ridge tholeiitic affinity).",Ordovician,470,,0.46,0.32,,,,,,,,,,,"Mafic in midoceanic ridge",yes,greenschist,,,stratigraphic
958,Romanera,"La Romanera",,SPAN,Spain,Huelva,37,40,30,37.675,-7,-20,-50,-7.34722222222222,Felsic,Romans,1866,34,0.42,2.3,1.18,0.8,44,no,"Massive, 2 lenses.","Upper Devonian-Lower Carboniferou",340,,0.2,0.007,,,,,,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"lower greenschist",no,no,"contact between shale and quartz keratophyre."
959,"Monte Romero",Romerito,,SPAN,Spain,Huelva,37,46,43,37.7786111111111,-6,-48,-52,-6.81444444444444,Felsic,ancient,1866,8.6,0.9,3.98,1.9,0,80,yes,"Massive, fragmental, banded, stockwork veins, disseminations.","Upper Devonian-Lower Carboniferou",340,,0.3,0.015,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",yes,"lower greenschist",yes,yes,stratigraphic
960,Rostvangen,,,NRWY,Norway,,62,23,0,62.3833333333333,10,22,0,10.3666666666667,Mafic,1905,1908,0.4,2.6,1,0,0.8,35,no,"Massive, elongate lenticular en echelon, 43% S, 0.02 km thickness. Remobilization during metamorphism.",Cambrian-Silurian,470,,0.2,0.06,,,,,,,,,,,"Pelite-mafic in mature oceanic backarc",yes,"greenschist to amphibolite",,,"contact between basalt and argillite"
961,Rudtjebacken,,,SWDN,Sweden,,65,22,0,65.3666666666667,18,30,0,18.5,Felsic,<1945,1945,4.64,0.98,2.56,0,0.2,12,no,"Massive sheet, 0.27 km thickness.",Proterozoic,1950,,1,0.36,,,,,,,,,,,"Bimodal-felsic in epicontinental arc",,,,,stratigraphic
962,"Rua Cove","Copper Bullion",,USAK,"United States",Alaska,60,20,33,60.3425,-147,-39,-24,-147.656666666667,Mafic,1908,,3.2,1.1,0,0,0,0,yes,"Massive, dissemination, stockwork. Lens-shaped body. Ocean crust ophiolite.","Lower Tertiary",60,0.00249,0.13,0.05,,,,,,,,,,0,"Mafic in midoceanic ridge",,,,,"stratigraphic, voids in breccia, fractures"
963,Ruttan,,,CNMN,Canada,Manitoba,56,28,30,56.475,-99,-38,-14,-99.6372222222222,Bimodal-Mafic,1969,1973,82.8,1.37,1.63,0.08,0.49,13.11,yes,"Massive lenses, en echelon, stringer. Tholeiitic, subalkaline.",Proterozoic,1800,0.39,0.823,0.152,,,,"Footwall enrichment of Mg, Cu, Zn, Fe, depletion of Na, K, Ca; hanging wall enrichment of Ba and Mn; ore enrichment of Au, Ag, Pb, Cd, As, and Co.",,,,,,,"Bimodal-mafic in oceanic arc",yes,"greenschist and amphibolite",yes,yes,stratigraphic
964,Sabetjok,,,NRWY,Norway,,69,24,24,69.4066666666667,21,0,39,21.0108333333333,Mafic,1895,1899,0.35,1.2,0,0,0,0,no,"Massive, dissemination, irregular plate. North and South orebodies. Marginal back-arc rift, ensimatic.",Cambrian,510,,,,,,,,,,,,,,"Pelite-mafic in mature oceanic backarc",yes,"greenschist to amphibolite",,,stratigraphic
965,Sagmo,"Sulitjelma, Sagmoen",,NRWY,Norway,,67,7,13,67.1202777777778,15,59,33,15.9925,Bimodal-Mafic,>1900,1906,2.1,1.8,2.2,0,0,0,no,"Massive elongate sheet, 19.4% S, 0.002 km thickness. Bjorlykke (1979) reported 0.22% Zn. Marginal back-arc rift, ensimatic.",Ordovician,470,0.15,2.17,0.286,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,greenschist,,,stratigraphic
966,"Sain Bel",,,FRNC,France,,45,47,45,45.7958333333333,4,36,33,4.60916666666667,Bimodal-Mafic,1958,n.d,20,0.3,0.24,0.015,0,0,no,"Massive lens.",Devonian,390,0.02,0.6,0.044,,,,,,,,,,,"Bimodal-mafic in epicontinental arc",,,,,stratigraphic
967,"San Antonio",,"San Antonio, Planes",SPAN,Spain,Huelva,37,42,21,37.7058333333333,-6,-33,-46,-6.56277777777778,Felsic,<1950,1972,27,1.6,0.67,0.3,0.17,16,yes,"Massive, 0.02 km thickness, stockwork. Planes ore body exposed at surface, San Antonio ore body (discovered 1962) 100-300 m below surface, dips 20? E.","Upper Devonian-Lower Carboniferous",340,,1.2,0.2,,,,,,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"lower greenschist",yes,no,stratigraphic
968,"San Domingos","São Domingos",,PORT,Portugal,Beja,37,40,4,37.6677777777778,-7,-29,-25,-7.49027777777778,Felsic,<1858,1858,27,1.25,2,1,0,0,yes,"Massive, stockwork, 0.08 km thickness. Ensialic rifted basin.",Carboniferous,320,,0.56,0.39,,,,,,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,no,yes,"contact between rhyolite porphyry and diabase"
969,"San Guillermo-Sierra",Tharsis,"San Guillermo, Sierra Bullones, Filon Norte-Filon Centro",SPAN,Spain,Huelva,37,35,46,37.5961111111111,-7,-6,-37,-7.11027777777778,Felsic,"1200 BC","1200 BC",127.5,0.7,1.34,0.67,0.61,12.5,no,Massive.,"Upper Devonian-Lower Carboniferous",340,,,,,,,,,,"Bouguer gravity high",1.25,0.75,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"lower greenschist",yes,yes,stratigraphic
970,"San Mateo",,,PLPN,Philippines,Rizal,14,55,0,14.9166666666667,121,10,0,121.166666666667,Bimodal-Mafic,<1936,1942,0.02,4,0,0,0,0,no,Massive.,Eocene-Pliocene,20,,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"lower greenschist",no,yes,stratigraphic
971,"San Pedro",,,SPAN,Spain,Huelva,37,31,2,37.5172222222222,-6,-45,-48,-6.76333333333333,Felsic,Romans,1901,0.23,1.75,0,0,0,0,no,"Massive, 0.02 km thickness.","Upper Devonian-Lower Carboniferous",340,,0.19,0.06,,,,,,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"lower greenschist",no,no,"contact between shale and rhyolite agglomerate."
972,"San Platon",,,SPAN,Spain,Huelva,37,46,27,37.7741666666667,-6,-40,-40,-6.67777777777778,Felsic,Romans,1906,1.5,3.5,14,2.8,2.5,60,yes,"Massive, stockwork.",Carboniferous,320,,,,,,,,,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"lower greenschist",yes,yes,"contact between shale and rhyolite tuff."
973,"San Telmo",,,SPAN,Spain,Huelva,37,48,1,37.8002777777778,-6,-58,-4,-6.96777777777778,Felsic,Romans,1948,11.4,1.5,5,1.2,0.028,2,no,"Massive, 0.04 km thickness.",Carboniferous,320,,0.07,0.07,,,,,,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"sub-greenschist (prehnite-pumpyellite)",yes,yes,"contact between shale and rhyolite porphyry"
974,"Santa Rosa","Tinto Santa Rosa",,SPAN,Spain,Huelva,37,38,13,37.6369444444444,-6,-48,-4,-6.80111111111111,Felsic,1864,1864,1.66,2.8,2.98,0.77,0,0,no,"Massive. 3 orebodies: Santa Rosa, El Tinto (Santa Rosa 2), San Cornelio.",Carboniferous,320,,,,,,,,,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"lower greenschist",yes,no,"contact between shale and rhyolite tuff"
975,"Schist Lake",,,CNMN,Canada,Manitoba,54,43,9,54.7191666666667,-101,-49,-31,-101.825277777778,Bimodal-Mafic,1947,1954,1.88,4.21,7,0,1.15,33.2,no,"Massive, dissemination, tabular to lens shaped bodies.  Island arc tholeiite.",Proterozoic,1800,0.12,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,greenschist,no,yes,stratigraphic
976,Selco-Scott,"Scott Lake","Selco, Scott",CNQU,Canada,Quebec,49,51,52,49.8644444444444,-74,-37,-47,-74.6297222222222,Bimodal-Mafic,1976,,,,,,,,no,"Massive, dissemination, 0.006 km thickness. Resource 0.678 million t @ 0.55% Cu, 6.91% Zn, 0.2 g/t Au, 13 g/t Ag, open at depth.",Archean,2700,,0.31,0.15,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,,no,yes,"contact between granodiorite porphyry and rhyolite tuff."
977,Sha,,,CYPS,Cyprus,,34,57,9,34.9525,33,22,24,33.3733333333333,Mafic,-3000,1936,0.32,0.6,0,0,0,0,yes,"Massive irregular elongate, stockwork, dissemination.",Cretaceous,100,,,,,,,,,,,,,0,"Mafic in midoceanic ridge",,,,,stratigraphic
978,"Shasta King","Lost Desert, Trinity",,USCA,"United States",California,40,43,54,40.7316666666667,-122,-29,-51,-122.4975,Felsic,1900,1902,,,,,,,no,"Massive, 0.01 km thickness, basin-shaped lens. Production 200,000 t @2.92% Cu, 7.61% Zn, 1.1 g/t Au, 34.17 g/t Ag. Reserves small, open laterally.",Devonian,390,,0.18,0.15,,,,,,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,,,,"contact between middle member rhyolite and rhyolite tuff zone."
979,Shunsby,"Aldra, Grandora, Sootheran-Paul",,CNON,Canada,Ontario,47,42,48,47.7133333333333,-82,-39,-30,-82.6583333333333,Bimodal-Mafic,1904,,2.27,1.2,1.28,0,0,0,yes,"Stockwork and breccia fillings. Exposed at surface.",Archean,2730,,0.64,0.009,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,,,yes,"stratigraphic, fracture-filling"
980,Sierrecilla,,,SPAN,Spain,Huelva,37,40,1,37.6669444444444,-7,-17,-19,-7.28861111111111,Felsic,n.d,,1,1.5,12,5,0,500,no,Massive.,Carboniferous,320,,1.2,0.1,,,,,,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"lower greenschist",no,no,stratigraphic
981,"Siirt Madenkoy",,,TRKY,Turkey,Siirt,38,3,11,38.0530555555556,42,8,21,42.1391666666667,Mafic,-2000,-2000,26,1.55,0,0,0,0,yes,"Massive lenses, dissemination, stringer. Ocean crust ophiolite.","Upper Cretaceous",80,0.02,0.4,0.05,,,,"Enriched Fe, MgO, Cu, and S; depleted SiO2, CaO, Na2O",,,,,,0,"Mafic in primitive oceanic backarc",,,,,stratigraphic
